"Col-0_ID"	"Accession"	"Accession_ID"
"AT1G77360"	"Ler-0_ID"	"ATLER-1G91750"
"AT2G22070"	"Ler-0_ID"	"ATLER-2G39640"
"AT1G79490"	"Ler-0_ID"	"ATLER-1G94000"
"AT4G21880"	"Ler-0_ID"	"ATLER-4G48640"
"AT2G45350"	"Ler-0_ID"	"ATLER-2G65770"
"AT5G36300"	"Ler-0_ID"	"ATLER-5G52370"
"AT4G18750"	"Ler-0_ID"	"ATLER-4G45190"
"AT3G05340"	"Ler-0_ID"	"ATLER-3G14920"
"AT4G21170"	"Ler-0_ID"	"ATLER-4G47800"
"AT2G36730"	"Ler-0_ID"	"ATLER-2G56170"
"AT2G33680"	"Ler-0_ID"	"ATLER-2G52600"
"AT4G16470"	"Ler-0_ID"	"ATLER-4G42500"
"AT3G26540"	"Ler-0_ID"	"ATLER-3G39540"
"AT3G01580"	"Ler-0_ID"	"ATLER-3G10710"
"AT1G20300"	"Ler-0_ID"	"ATLER-1G31680"
"AT1G09900"	"Ler-0_ID"	"ATLER-1G20060"
"AT3G62540"	"Ler-0_ID"	"ATLER-3G82340"
"AT3G62470"	"Ler-0_ID"	"ATLER-3G82240"
"AT2G16880"	"Ler-0_ID"	"ATLER-2G33730"
"AT5G02860"	"Ler-0_ID"	"ATLER-5G12090"
"AT4G02750"	"Ler-0_ID"	"ATLER-4G13970"
"AT5G27110"	"Ler-0_ID"	"ATLER-5G37660"
"AT3G60050"	"Ler-0_ID"	"ATLER-3G79640"
"AT5G64320"	"Ler-0_ID"	"ATLER-5G84380"
"AT5G24830"	"Ler-0_ID"	"ATLER-5G35100"
"AT5G08305"	"Ler-0_ID"	"ATLER-5G18290"
"AT5G04780"	"Ler-0_ID"	"ATLER-5G14280"
"AT1G04840"	"Ler-0_ID"	"ATLER-1G14320"
"AT1G19520"	"Ler-0_ID"	"ATLER-1G30900"
"AT4G19890"	"Ler-0_ID"	"ATLER-4G46490"
"AT5G27270"	"Ler-0_ID"	"ATLER-5G37770"
"AT4G26800"	"Ler-0_ID"	"ATLER-4G54430"
"AT5G61370"	"Ler-0_ID"	"ATLER-5G81230"
"AT5G18475"	"Ler-0_ID"	"ATLER-5G28640"
"AT3G18970"	"Ler-0_ID"	"ATLER-3G30610"
"AT3G04750"	"Ler-0_ID"	"ATLER-3G14220"
"AT2G38420"	"Ler-0_ID"	"ATLER-2G58040"
"AT1G77405"	"Ler-0_ID"	"ATLER-1G91800"
"AT1G77010"	"Ler-0_ID"	"ATLER-1G91360"
"AT2G04860"	"Ler-0_ID"	"ATLER-2G14980"
"AT5G61990"	"Ler-0_ID"	"ATLER-5G81900"
"AT4G33170"	"Ler-0_ID"	"ATLER-4G61810"
"AT1G20230"	"Ler-0_ID"	"ATLER-1G31620"
"AT2G34400"	"Ler-0_ID"	"ATLER-2G53520"
"AT3G16610"	"Ler-0_ID"	"ATLER-3G27770"
"AT3G07290"	"Ler-0_ID"	"ATLER-3G17370"
"AT3G17370"	"Ler-0_ID"	"ATLER-3G28630"
"AT5G28380"	"Ler-0_ID"	"ATLER-5G39600"
"AT5G28340"	"Ler-0_ID"	"ATLER-5G39600"
"AT5G08310"	"Ler-0_ID"	"ATLER-5G18300"
"AT1G02370"	"Ler-0_ID"	"ATLER-1G11510"
"AT1G30290"	"Ler-0_ID"	"ATLER-1G41890"
"AT1G79080"	"Ler-0_ID"	"ATLER-1G93570"
"AT1G11290"	"Ler-0_ID"	"ATLER-1G21700"
"AT4G21705"	"Ler-0_ID"	"ATLER-4G48450"
"AT5G15980"	"Ler-0_ID"	"ATLER-5G25970"
"AT1G56690"	"Ler-0_ID"	"ATLER-1G70720"
"AT5G62370"	"Ler-0_ID"	"ATLER-5G82310"
"AT4G33990"	"Ler-0_ID"	"ATLER-4G62720"
"AT3G61360"	"Ler-0_ID"	"ATLER-3G80950"
"AT3G02330"	"Ler-0_ID"	"ATLER-3G11510"
"AT1G13630"	"Ler-0_ID"	"ATLER-1G24370"
"AT5G15280"	"Ler-0_ID"	"ATLER-5G25190"
"AT1G19290"	"Ler-0_ID"	"ATLER-1G30600"
"AT5G14350"	"Ler-0_ID"	"ATLER-5G24100"
"AT3G25210"	"Ler-0_ID"	"ATLER-3G37870"
"AT1G31790"	"Ler-0_ID"	"ATLER-1G43620"
"AT5G44230"	"Ler-0_ID"	"ATLER-5G61820"
"AT2G17525"	"Ler-0_ID"	"ATLER-2G34540"
"AT2G17140"	"Ler-0_ID"	"ATLER-2G34090"
"AT1G29710"	"Ler-0_ID"	"ATLER-1G41250"
"AT2G15980"	"Ler-0_ID"	"ATLER-2G32590"
"AT1G18485"	"Ler-0_ID"	"ATLER-1G29680"
"AT1G71060"	"Ler-0_ID"	"ATLER-1G85020"
"AT1G55630"	"Ler-0_ID"	"ATLER-1G69370"
"AT1G64310"	"Ler-0_ID"	"ATLER-1G77520"
"AT3G49170"	"Ler-0_ID"	"ATLER-3G67800"
"AT5G47360"	"Ler-0_ID"	"ATLER-5G65580"
"AT5G46100"	"Ler-0_ID"	"ATLER-5G64180"
"AT5G12100"	"Ler-0_ID"	"ATLER-5G22120"
"AT3G49740"	"Ler-0_ID"	"ATLER-3G68450"
"AT3G47530"	"Ler-0_ID"	"ATLER-3G65910"
"AT1G51965"	"Ler-0_ID"	"ATLER-1G65200"
"AT1G09410"	"Ler-0_ID"	"ATLER-1G19470"
"AT1G13800"	"Ler-0_ID"	"ATLER-1G24580"
"AT1G80550"	"Ler-0_ID"	"ATLER-1G95140"
"AT3G20730"	"Ler-0_ID"	"ATLER-3G32570"
"AT3G13150"	"Ler-0_ID"	"ATLER-3G23480"
"AT4G01400"	"Ler-0_ID"	"ATLER-4G12160"
"AT3G62890"	"Ler-0_ID"	"ATLER-3G82750"
"AT1G05670"	"Ler-0_ID"	"ATLER-1G15280"
"AT1G80150"	"Ler-0_ID"	"ATLER-1G94720"
"AT1G07740"	"Ler-0_ID"	"ATLER-1G17590"
"AT5G38730"	"Ler-0_ID"	"ATLER-5G55110"
"AT4G01990"	"Ler-0_ID"	"ATLER-4G12980"
"AT3G60040"	"Ler-0_ID"	"ATLER-3G79630"
"AT3G58590"	"Ler-0_ID"	"ATLER-3G78110"
"AT1G25360"	"Ler-0_ID"	"ATLER-1G36790"
"AT1G06140"	"Ler-0_ID"	"ATLER-1G15840"
"AT3G54980"	"Ler-0_ID"	"ATLER-3G74160"
"AT5G47460"	"Ler-0_ID"	"ATLER-5G65700"
"AT4G18840"	"Ler-0_ID"	"ATLER-4G45300"
"AT3G56550"	"Ler-0_ID"	"ATLER-3G75940"
"AT3G49710"	"Ler-0_ID"	"ATLER-3G68410"
"AT3G15130"	"Ler-0_ID"	"ATLER-3G26030"
"AT2G42920"	"Ler-0_ID"	"ATLER-2G63170"
"AT2G03380"	"Ler-0_ID"	"ATLER-2G12870"
"AT2G02150"	"Ler-0_ID"	"ATLER-2G11590"
"AT1G71420"	"Ler-0_ID"	"ATLER-1G85390"
"AT1G32415"	"Ler-0_ID"	"ATLER-1G44440"
"AT1G26900"	"Ler-0_ID"	"ATLER-1G38020"
"AT1G22830"	"Ler-0_ID"	"ATLER-1G34410"
"AT5G46680"	"Ler-0_ID"	"ATLER-5G64830"
"AT4G21065"	"Ler-0_ID"	"ATLER-4G47680"
"AT4G20740"	"Ler-0_ID"	"ATLER-4G47330"
"AT4G14850"	"Ler-0_ID"	"ATLER-4G40290"
"AT2G03880"	"Ler-0_ID"	"ATLER-2G13420"
"AT1G80880"	"Ler-0_ID"	"ATLER-1G95490"
"AT5G06400"	"Ler-0_ID"	"ATLER-5G16130"
"AT3G28660"	"Ler-0_ID"	"ATLER-3G42310"
"AT2G40720"	"Ler-0_ID"	"ATLER-2G60630"
"AT2G01510"	"Ler-0_ID"	"ATLER-2G10800"
"AT1G52640"	"Ler-0_ID"	"ATLER-1G66050"
"AT4G11690"	"Ler-0_ID"	"ATLER-4G36140"
"AT5G66631"	"Ler-0_ID"	"ATLER-5G87090"
"AT5G65820"	"Ler-0_ID"	"ATLER-5G86150"
"AT5G61400"	"Ler-0_ID"	"ATLER-5G81260"
"AT5G59600"	"Ler-0_ID"	"ATLER-5G79280"
"AT5G59200"	"Ler-0_ID"	"ATLER-5G78840"
"AT5G56310"	"Ler-0_ID"	"ATLER-5G75530"
"AT5G52850"	"Ler-0_ID"	"ATLER-5G71590"
"AT5G52630"	"Ler-0_ID"	"ATLER-5G71350"
"AT5G50390"	"Ler-0_ID"	"ATLER-5G68990"
"AT5G46460"	"Ler-0_ID"	"ATLER-5G64610"
"AT5G43820"	"Ler-0_ID"	"ATLER-5G61350"
"AT5G42450"	"Ler-0_ID"	"ATLER-5G59810"
"AT5G40410"	"Ler-0_ID"	"ATLER-5G57390"
"AT5G40405"	"Ler-0_ID"	"ATLER-5G57380"
"AT5G39680"	"Ler-0_ID"	"ATLER-5G56280"
"AT5G18950"	"Ler-0_ID"	"ATLER-5G29220"
"AT5G16860"	"Ler-0_ID"	"ATLER-5G26890"
"AT5G15300"	"Ler-0_ID"	"ATLER-5G25210"
"AT5G11310"	"Ler-0_ID"	"ATLER-5G21190"
"AT5G09950"	"Ler-0_ID"	"ATLER-5G19710"
"AT5G08490"	"Ler-0_ID"	"ATLER-5G18520"
"AT5G06540"	"Ler-0_ID"	"ATLER-5G16270"
"AT5G03800"	"Ler-0_ID"	"ATLER-5G13210"
"AT4G39952"	"Ler-0_ID"	"ATLER-4G69350"
"AT4G39530"	"Ler-0_ID"	"ATLER-4G68840"
"AT4G38010"	"Ler-0_ID"	"ATLER-4G67190"
"AT4G37170"	"Ler-0_ID"	"ATLER-4G66230"
"AT4G36680"	"Ler-0_ID"	"ATLER-4G65680"
"AT4G35130"	"Ler-0_ID"	"ATLER-4G63990"
"AT4G31070"	"Ler-0_ID"	"ATLER-4G59370"
"AT4G30700"	"Ler-0_ID"	"ATLER-4G58930"
"AT4G21300"	"Ler-0_ID"	"ATLER-4G47960"
"AT4G20770"	"Ler-0_ID"	"ATLER-4G47350"
"AT4G19220"	"Ler-0_ID"	"ATLER-4G45840"
"AT4G19191"	"Ler-0_ID"	"ATLER-4G45810"
"AT4G15720"	"Ler-0_ID"	"ATLER-4G41450"
"AT4G14820"	"Ler-0_ID"	"ATLER-4G40260"
"AT4G14170"	"Ler-0_ID"	"ATLER-4G39290"
"AT4G08210"	"Ler-0_ID"	"ATLER-4G31450"
"AT4G04370"	"Ler-0_ID"	"ATLER-4G17330"
"AT3G61170"	"Ler-0_ID"	"ATLER-3G80730"
"AT3G57430"	"Ler-0_ID"	"ATLER-3G76880"
"AT3G53360"	"Ler-0_ID"	"ATLER-3G72450"
"AT3G47840"	"Ler-0_ID"	"ATLER-3G66230"
"AT3G28640"	"Ler-0_ID"	"ATLER-3G42290"
"AT3G25970"	"Ler-0_ID"	"ATLER-3G38750"
"AT3G25060"	"Ler-0_ID"	"ATLER-3G37700"
"AT3G22670"	"Ler-0_ID"	"ATLER-3G34930"
"AT3G21470"	"Ler-0_ID"	"ATLER-3G33500"
"AT3G18840"	"Ler-0_ID"	"ATLER-3G30450"
"AT3G16890"	"Ler-0_ID"	"ATLER-3G28050"
"AT3G15930"	"Ler-0_ID"	"ATLER-3G27040"
"AT3G13880"	"Ler-0_ID"	"ATLER-3G24530"
"AT3G13770"	"Ler-0_ID"	"ATLER-3G24350"
"AT3G11380"	"Ler-0_ID"	"ATLER-3G21470"
"AT3G08820"	"Ler-0_ID"	"ATLER-3G18520"
"AT3G05240"	"Ler-0_ID"	"ATLER-3G14800"
"AT3G02010"	"Ler-0_ID"	"ATLER-3G11140"
"AT2G48000"	"Ler-0_ID"	"ATLER-2G68650"
"AT2G46050"	"Ler-0_ID"	"ATLER-2G66480"
"AT2G44880"	"Ler-0_ID"	"ATLER-2G65310"
"AT2G39620"	"Ler-0_ID"	"ATLER-2G59310"
"AT2G39230"	"Ler-0_ID"	"ATLER-2G58870"
"AT2G37320"	"Ler-0_ID"	"ATLER-2G56840"
"AT2G36980"	"Ler-0_ID"	"ATLER-2G56460"
"AT2G34370"	"Ler-0_ID"	"ATLER-2G53480"
"AT2G33760"	"Ler-0_ID"	"ATLER-2G52710"
"AT2G27610"	"Ler-0_ID"	"ATLER-2G45900"
"AT2G25580"	"Ler-0_ID"	"ATLER-2G43690"
"AT2G21090"	"Ler-0_ID"	"ATLER-2G38530"
"AT2G20540"	"Ler-0_ID"	"ATLER-2G37780"
"AT2G17210"	"Ler-0_ID"	"ATLER-2G34160"
"AT2G15630"	"Ler-0_ID"	"ATLER-2G32180"
"AT2G01390"	"Ler-0_ID"	"ATLER-2G10670"
"AT2G01360"	"Ler-0_ID"	"ATLER-2G10640"
"AT1G77340"	"Ler-0_ID"	"ATLER-1G91730"
"AT1G77170"	"Ler-0_ID"	"ATLER-1G91550"
"AT1G77150"	"Ler-0_ID"	"ATLER-1G91530"
"AT1G74630"	"Ler-0_ID"	"ATLER-1G88780"
"AT1G74580"	"Ler-0_ID"	"ATLER-1G88730"
"AT1G74400"	"Ler-0_ID"	"ATLER-1G88510"
"AT1G73400"	"Ler-0_ID"	"ATLER-1G87400"
"AT1G71460"	"Ler-0_ID"	"ATLER-1G85430"
"AT1G62260"	"Ler-0_ID"	"ATLER-1G75140"
"AT1G53600"	"Ler-0_ID"	"ATLER-1G67140"
"AT1G53330"	"Ler-0_ID"	"ATLER-1G66840"
"AT1G43980"	"Ler-0_ID"	"ATLER-1G58410"
"AT1G43010"	"Ler-0_ID"	"ATLER-1G56850"
"AT1G34160"	"Ler-0_ID"	"ATLER-1G46420"
"AT1G31840"	"Ler-0_ID"	"ATLER-1G43720"
"AT1G31430"	"Ler-0_ID"	"ATLER-1G43300"
"AT1G28690"	"Ler-0_ID"	"ATLER-1G40110"
"AT1G14470"	"Ler-0_ID"	"ATLER-1G25310"
"AT1G13040"	"Ler-0_ID"	"ATLER-1G23730"
"AT1G10330"	"Ler-0_ID"	"ATLER-1G20580"
"AT1G09680"	"Ler-0_ID"	"ATLER-1G19790"
"AT1G09220"	"Ler-0_ID"	"ATLER-1G19270"
"AT1G09190"	"Ler-0_ID"	"ATLER-1G19230"
"AT1G06270"	"Ler-0_ID"	"ATLER-1G16000"
"AT1G03560"	"Ler-0_ID"	"ATLER-1G12910"
"AT1G03540"	"Ler-0_ID"	"ATLER-1G12880"
"AT1G03510"	"Ler-0_ID"	"ATLER-1G12840"
"AT1G03100"	"Ler-0_ID"	"ATLER-1G12330"
"AT1G02420"	"Ler-0_ID"	"ATLER-1G11570"
"AT5G03560"	"Ler-0_ID"	"ATLER-5G12940"
"AT3G60980"	"Ler-0_ID"	"ATLER-3G65470"
"AT1G63080"	"Sha_ID"	"ATSHA-1G76750"
"AT1G63130"	"Sha_ID"	"ATSHA-1G77040"
"AT1G63400"	"Sha_ID"	"ATSHA-1G76458"
"AT1G62910"	"Sha_ID"	"ATSHA-1G77060"
"AT1G62914"	"Sha_ID"	"ATSHA-1G76760"
"AT1G62930"	"Sha_ID"	"ATSHA-1G76790"
"AT1G63150"	"Sha_ID"	"ATSHA-1G77060"
"AT1G63070"	"Sha_ID"	"ATSHA-1G76490"
"AT1G62590"	"Sha_ID"	"ATSHA-1G76458"
"AT1G63330"	"Sha_ID"	"ATSHA-1G76458"
"AT1G62670"	"Sha_ID"	"ATSHA-1G76490"
"AT1G63630"	"Sha_ID"	"ATSHA-1G77500"
"AT1G12775"	"Sha_ID"	"ATSHA-1G23320"
"AT1G63320"	"Sha_ID"	"ATSHA-1G77270"
"AT2G02750"	"Sha_ID"	"ATSHA-2G12270"
"AT5G16640"	"Sha_ID"	"ATSHA-5G26670"
"AT1G63230"	"Sha_ID"	"ATSHA-1G77500"
"AT1G12300"	"Sha_ID"	"ATSHA-1G22830"
"AT1G12620"	"Sha_ID"	"ATSHA-1G23160"
"AT1G64583"	"Sha_ID"	"ATSHA-1G78630"
"AT1G06580"	"Sha_ID"	"ATSHA-1G16290"
"AT1G07590"	"Sha_ID"	"ATSHA-1G17360"
"AT1G19720"	"Sha_ID"	"ATSHA-1G31110"
"AT2G31400"	"Sha_ID"	"ATSHA-2G49690"
"AT5G02830"	"Sha_ID"	"ATSHA-5G12070"
"AT5G48910"	"Sha_ID"	"ATSHA-5G72020"
"AT5G13770"	"Sha_ID"	"ATSHA-5G23430"
"AT5G42310"	"Sha_ID"	"ATSHA-5G64430"
"AT1G56570"	"Sha_ID"	"ATSHA-1G71850"
"AT1G62720"	"Sha_ID"	"ATSHA-1G76550"
"AT4G34830"	"Sha_ID"	"ATSHA-4G64130"
"AT5G04810"	"Sha_ID"	"ATSHA-5G14300"
"AT2G41720"	"Sha_ID"	"ATSHA-2G61470"
"AT1G60770"	"Sha_ID"	"ATSHA-1G74420"
"AT5G27300"	"Sha_ID"	"ATSHA-2G45780"
"AT3G60960"	"Sha_ID"	"ATSHA-5G39750"
"AT5G10690"	"Sha_ID"	"ATSHA-5G20520"
"AT4G16390"	"Sha_ID"	"ATSHA-4G42650"
"AT1G12700"	"Sha_ID"	"ATSHA-1G23250"
"AT2G18940"	"Sha_ID"	"ATSHA-2G35780"
"AT1G62680"	"Sha_ID"	"ATSHA-1G76500"
"AT5G46580"	"Sha_ID"	"ATSHA-5G69420"
"AT5G21222"	"Sha_ID"	"ATSHA-5G31650"
"AT3G04260"	"Sha_ID"	"ATSHA-3G13770"
"AT3G16710"	"Sha_ID"	"ATSHA-3G28030"
"AT3G22150"	"Sha_ID"	"ATSHA-3G34400"
"AT3G29230"	"Sha_ID"	"ATSHA-3G43630"
"AT1G02150"	"Sha_ID"	"ATSHA-1G11240"
"AT1G79540"	"Sha_ID"	"ATSHA-1G94870"
"AT3G59040"	"Sha_ID"	"ATSHA-3G76190"
"AT3G06430"	"Sha_ID"	"ATSHA-3G16370"
"AT4G14190"	"Sha_ID"	"ATSHA-4G39640"
"AT1G30610"	"Sha_ID"	"ATSHA-1G42480"
"AT1G61870"	"Sha_ID"	"ATSHA-1G75660"
"AT3G16010"	"Sha_ID"	"ATSHA-3G27270"
"AT3G53700"	"Sha_ID"	"ATSHA-3G70430"
"AT5G50280"	"Sha_ID"	"ATSHA-5G73500"
"AT5G25630"	"Sha_ID"	"ATSHA-5G36010"
"AT2G41080"	"Sha_ID"	"ATSHA-2G60730"
"AT1G47580"	"Sha_ID"	"ATSHA-1G61540"
"AT2G30100"	"Sha_ID"	"ATSHA-2G48190"
"AT4G21190"	"Sha_ID"	"ATSHA-4G48110"
"AT5G60960"	"Sha_ID"	"ATSHA-5G85420"
"AT4G14050"	"Sha_ID"	"ATSHA-4G39290"
"AT4G02820"	"Sha_ID"	"ATSHA-4G13930"
"AT2G36240"	"Sha_ID"	"ATSHA-2G55270"
"AT2G35130"	"Sha_ID"	"ATSHA-2G53960"
"AT1G59720"	"Sha_ID"	"ATSHA-1G73290"
"AT1G09820"	"Sha_ID"	"ATSHA-1G19930"
"AT4G26680"	"Sha_ID"	"ATSHA-4G54700"
"AT5G13270"	"Sha_ID"	"ATSHA-5G22900"
"AT2G15690"	"Sha_ID"	"ATSHA-2G32020"
"AT4G30825"	"Sha_ID"	"ATSHA-4G59470"
"AT3G22690"	"Sha_ID"	"ATSHA-3G35010"
"AT3G48810"	"Sha_ID"	"ATSHA-3G65010"
"AT4G31850"	"Sha_ID"	"ATSHA-4G60680"
"AT5G66520"	"Sha_ID"	"ATSHA-5G91570"
"AT2G15820"	"Sha_ID"	"ATSHA-2G32240"
"AT2G01860"	"Sha_ID"	"ATSHA-2G11270"
"AT1G01970"	"Sha_ID"	"ATSHA-1G11030"
"AT1G55890"	"Sha_ID"	"ATSHA-1G70930"
"AT1G08610"	"Sha_ID"	"ATSHA-1G18560"
"AT3G49730"	"Sha_ID"	"ATSHA-3G66040"
"AT2G32230"	"Sha_ID"	"ATSHA-2G50630"
"AT1G74850"	"Sha_ID"	"ATSHA-1G89780"
"AT3G49142"	"Sha_ID"	"ATSHA-3G65350"
"AT1G50270"	"Sha_ID"	"ATSHA-1G64580"
"AT2G20710"	"Sha_ID"	"ATSHA-2G37740"
"AT4G39620"	"Sha_ID"	"ATSHA-4G69320"
"AT2G37230"	"Sha_ID"	"ATSHA-2G56430"
"AT4G20090"	"Sha_ID"	"ATSHA-4G46920"
"AT4G21900"	"Sha_ID"	"ATSHA-4G48940"
"AT3G26630"	"Sha_ID"	"ATSHA-3G39740"
"AT3G15590"	"Sha_ID"	"ATSHA-3G26810"
"AT2G18520"	"Sha_ID"	"ATSHA-2G35280"
"AT5G01110"	"Sha_ID"	"ATSHA-5G10140"
"AT4G18975"	"Sha_ID"	"ATSHA-4G45720"
"AT5G61800"	"Sha_ID"	"ATSHA-5G86350"
"AT1G66345"	"Sha_ID"	"ATSHA-1G80580"
"AT1G74750"	"Sha_ID"	"ATSHA-1G89690"
"AT3G04760"	"Sha_ID"	"ATSHA-3G14330"
"AT3G29290"	"Sha_ID"	"ATSHA-3G43740"
"AT1G26460"	"Sha_ID"	"ATSHA-1G37660"
"AT5G09450"	"Sha_ID"	"ATSHA-5G19130"
"AT1G31920"	"Sha_ID"	"ATSHA-1G43950"
"AT1G22960"	"Sha_ID"	"ATSHA-1G34660"
"AT5G67570"	"Sha_ID"	"ATSHA-5G92830"
"AT3G46610"	"Sha_ID"	"ATSHA-3G62460"
"AT3G02490"	"Sha_ID"	"ATSHA-3G11730"
"AT2G30780"	"Sha_ID"	"ATSHA-2G48950"
"AT4G22760"	"Sha_ID"	"ATSHA-4G50080"
"AT5G41170"	"Sha_ID"	"ATSHA-5G63060"
"AT5G59900"	"Sha_ID"	"ATSHA-5G84290"
"AT3G53170"	"Sha_ID"	"ATSHA-3G69860"
"AT5G57250"	"Sha_ID"	"ATSHA-5G81390"
"AT2G37310"	"Sha_ID"	"ATSHA-2G56510"
"AT2G40240"	"Sha_ID"	"ATSHA-2G59780"
"AT4G19440"	"Sha_ID"	"ATSHA-4G46180"
"AT1G11710"	"Sha_ID"	"ATSHA-1G22110"
"AT2G19280"	"Sha_ID"	"ATSHA-2G36150"
"AT1G69350"	"Sha_ID"	"ATSHA-1G83930"
"AT5G48730"	"Sha_ID"	"ATSHA-5G71850"
"AT1G16480"	"Sha_ID"	"ATSHA-1G27440"
"AT5G14770"	"Sha_ID"	"ATSHA-5G24570"
"AT3G02650"	"Sha_ID"	"ATSHA-3G11920"
"AT1G13410"	"Sha_ID"	"ATSHA-1G24020"
"AT5G65570"	"Sha_ID"	"ATSHA-5G90470"
"AT4G17616"	"Sha_ID"	"ATSHA-4G44110"
"AT2G13600"	"Sha_ID"	"ATSHA-2G28610"
"AT1G64100"	"Sha_ID"	"ATSHA-1G78060"
"AT1G73710"	"Sha_ID"	"ATSHA-1G88500"
"AT1G71210"	"Sha_ID"	"ATSHA-1G85970"
"AT2G17033"	"Sha_ID"	"ATSHA-2G33630"
"AT2G26790"	"Sha_ID"	"ATSHA-2G44660"
"AT5G55840"	"Sha_ID"	"ATSHA-5G79740"
"AT3G09650"	"Sha_ID"	"ATSHA-3G26100"
"AT5G55740"	"Sha_ID"	"ATSHA-5G79640"
"AT3G06920"	"Sha_ID"	"ATSHA-3G17060"
"AT1G80270"	"Sha_ID"	"ATSHA-1G95660"
"AT1G10270"	"Sha_ID"	"ATSHA-1G20390"
"AT3G14730"	"Sha_ID"	"ATSHA-3G19880"
"AT1G74900"	"Sha_ID"	"ATSHA-1G89840"
"AT1G10910"	"Sha_ID"	"ATSHA-1G21170"
"AT4G01030"	"Sha_ID"	"ATSHA-4G11710"
"AT3G13160"	"Sha_ID"	"ATSHA-3G21950"
"AT1G06150"	"Sha_ID"	"ATSHA-1G15840"
"AT5G39350"	"Sha_ID"	"ATSHA-5G60850"
"AT3G46870"	"Sha_ID"	"ATSHA-3G62890"
"AT5G43790"	"Sha_ID"	"ATSHA-5G66200"
"AT3G56030"	"Sha_ID"	"ATSHA-3G73010"
"AT4G13650"	"Sha_ID"	"ATSHA-4G38860"
"AT2G29760"	"Sha_ID"	"ATSHA-2G47860"
"AT4G28010"	"Sha_ID"	"ATSHA-4G56210"
"AT3G03580"	"Sha_ID"	"ATSHA-3G12970"
"AT5G18390"	"Sha_ID"	"ATSHA-5G28550"
"AT3G14580"	"Sha_ID"	"ATSHA-3G20020"
"AT2G35030"	"Sha_ID"	"ATSHA-2G53840"
"AT1G71490"	"Sha_ID"	"ATSHA-1G86250"
"AT1G06710"	"Sha_ID"	"ATSHA-1G16420"
"AT5G15340"	"Sha_ID"	"ATSHA-5G25250"
"AT1G33350"	"Sha_ID"	"ATSHA-1G45560"
"AT5G14820"	"Sha_ID"	"ATSHA-3G79980"
"AT3G51320"	"Sha_ID"	"ATSHA-3G67800"
"AT5G39980"	"Sha_ID"	"ATSHA-5G61590"
"AT3G23330"	"Sha_ID"	"ATSHA-3G35790"
"AT3G22470"	"Sha_ID"	"ATSHA-3G34790"
"AT1G18900"	"Sha_ID"	"ATSHA-1G30190"
"AT4G18520"	"Sha_ID"	"ATSHA-4G45200"
"AT1G64580"	"Sha_ID"	"ATSHA-1G78620"
"AT5G13230"	"Sha_ID"	"ATSHA-5G22860"
"AT1G05600"	"Sha_ID"	"ATSHA-1G15180"
"AT5G50990"	"Sha_ID"	"ATSHA-5G74180"
"AT1G11630"	"Sha_ID"	"ATSHA-1G22010"
"AT3G46790"	"Sha_ID"	"ATSHA-3G62720"
"AT2G32630"	"Sha_ID"	"ATSHA-2G51040"
"AT2G20720"	"Sha_ID"	"ATSHA-2G37750"
"AT5G09320"	"Sha_ID"	"ATSHA-5G18990"
"AT1G52620"	"Sha_ID"	"ATSHA-1G67220"
"AT4G37380"	"Sha_ID"	"ATSHA-4G66880"
"AT5G15010"	"Sha_ID"	"ATSHA-5G24830"
"AT5G40400"	"Sha_ID"	"ATSHA-5G62140"
"AT5G08510"	"Sha_ID"	"ATSHA-5G18530"
"AT1G02060"	"Sha_ID"	"ATSHA-1G11120"
"AT3G04130"	"Sha_ID"	"ATSHA-3G13620"
"AT5G19020"	"Sha_ID"	"ATSHA-5G29300"
"AT1G68930"	"Sha_ID"	"ATSHA-1G83480"
"AT5G14080"	"Sha_ID"	"ATSHA-5G23780"
"AT3G26782"	"Sha_ID"	"ATSHA-3G39950"
"AT3G23020"	"Sha_ID"	"ATSHA-3G35400"
"AT3G18020"	"Sha_ID"	"ATSHA-3G29510"
"AT2G28050"	"Sha_ID"	"ATSHA-2G46000"
"AT2G02980"	"Sha_ID"	"ATSHA-2G12600"
"AT1G74600"	"Sha_ID"	"ATSHA-1G89530"
"AT1G69290"	"Sha_ID"	"ATSHA-1G83850"
"AT5G28460"	"Sha_ID"	"ATSHA-3G78780"
"AT5G28370"	"Sha_ID"	"ATSHA-3G78780"
"AT3G61520"	"Sha_ID"	"ATSHA-3G78780"
"AT3G14330"	"Sha_ID"	"ATSHA-3G20350"
"AT2G27800"	"Sha_ID"	"ATSHA-2G45780"
"AT2G22410"	"Sha_ID"	"ATSHA-2G39860"
"AT1G28020"	"Sha_ID"	"ATSHA-1G39340"
"AT1G68980"	"Sha_ID"	"ATSHA-1G83560"
"AT1G15510"	"Sha_ID"	"ATSHA-1G26440"
"AT1G11900"	"Sha_ID"	"ATSHA-1G22350"
"AT3G42630"	"Sha_ID"	"ATSHA-3G54420"
"AT4G32430"	"Sha_ID"	"ATSHA-4G61460"
"AT3G11460"	"Sha_ID"	"ATSHA-3G23880"
"AT3G50420"	"Sha_ID"	"ATSHA-3G66790"
"AT3G49240"	"Sha_ID"	"ATSHA-3G65480"
"AT1G62350"	"Sha_ID"	"ATSHA-1G76180"
"AT1G64430"	"Sha_ID"	"ATSHA-1G78470"
"AT3G24000"	"Sha_ID"	"ATSHA-3G36540"
"AT2G17670"	"Sha_ID"	"ATSHA-2G34340"
