ID	Pi	Tajima.D	theta_Watterson	Distance
AT5G24220	0.003441558	-0.01039276	0.010284665	0.00334328
AT5G24230	0.009188312	0.013337865	0.01472577	0.009853604
AT5G24240	0.013130252	0.005787244	0.018109953	0.011449275
AT5G24260	0.00362013	-0.020589646	0.012179208	0.003109661
AT5G24270	0.002362637	-0.002047349	0.010284665	0.002008595
AT5G24275	0.041401952	0.016412603	0.089501071	0.142693699
AT5G24280	0.01820324	-0.030134441	0.06224614	0.016907522
AT5G24290	0.004502165	-0.01119741	0.014240305	0.004225629
AT5G24300	0.006501832	0.024807737	0.010889645	0.005662966
AT5G24310	0.002969925	-0.011223867	0.007713499	0.002604167
AT5G24313	0.005714286	0.028883227	0.007713499	0.004065041
AT5G24314	0.006214286	0.013511731	0.010798898	0.006365741
AT5G24316	0.005306122	-0.015027585	0.011570248	0.004333333
AT5G24318	0.017698413	0.007977396	0.018780692	0.016624814
AT5G24320	0.002247387	-0.019114084	0.011920862	0.001933453
AT5G24330	0.002142857	-0.025459281	0.017355372	0.001875
AT5G24340	0.00516129	-0.026823741	0.041138659	0.004611331
AT5G24350	0.001938062	-0.007225391	0.008570554	0.0017668
AT5G24352	0.003156682	-0.011427047	0.026225895	0.022536058
AT5G24355	0.002222222	NA	0.013333333	0.00379867
AT5G24360	0.014487871	-0.000272325	0.022151586	0.012908125
AT5G24370	0.002012987	-0.002585416	0.007713499	0.001681858
AT5G24380	0.001446886	-0.010627985	0.008677686	0.001243077
AT5G24390	0.002419355	-0.012489455	0.008414726	0.00206758
AT5G24400	0.003533835	-0.010190511	0.012121212	0.003003579
AT5G24410	0.000666667	-0.021096382	0.007713499	0.000556616
AT5G24420	0.003238095	-0.019021372	0.011570248	0.002799736
AT5G24430	0.007236842	0.016547617	0.014944904	0.006740196
AT5G24440	0.008759398	-0.018008035	0.014912764	0.007829301
AT5G24450	0.002077922	-0.020018424	0.01114172	0.002153822
AT5G24460	0.008968254	-0.020227483	0.017998163	0.007899888
AT5G24470	0.006767857	-0.011055465	0.014085519	0.007062463
AT5G24480	0.003265306	-0.019720455	0.014965986	0.005629838
AT5G24490	0	NA	NA	0
AT5G24500	0.001857143	-0.013115574	0.009256198	0.001834577
AT5G24510	0.001666667	-0.021096382	0.007713499	0.001302083
AT5G24520	0.005	-0.024233816	0.014024543	0.004264133
AT5G24530	0.002107143	-0.005362061	0.007713499	0.001797027
AT5G24540	0.004553571	-0.008053614	0.014141414	0.003971963
AT5G24550	0.003683036	0.000641053	0.010518407	0.003536523
AT5G24560	0.006666667	-0.01168309	0.01446281	0.007440476
AT5G24570	0.007857143	0.001206866	0.010284665	0.006455399
AT5G24580	0.004473684	-0.008845673	0.009115953	0.003873698
AT5G24590	0.004153439	0.003470358	0.00981718	0.003650484
AT5G24600	0.013979592	0.028754042	0.013884298	0.011462517
AT5G24610	0.001964286	0.001387045	0.015426997	0.001558957
AT5G24620	0.001551724	-0.007117951	0.010798898	0.001320423
AT5G24630	0.000873016	-0.01415477	0.007713499	0.000762195
AT5G24640	0	NA	NA	0
AT5G24650	0.000666667	-0.021096382	0.007713499	0.000841346
AT5G24655	0.014571429	0.013944056	0.02056933	0.011424731
AT5G24660	0.004285714	0.028975934	0.015426997	0.003289474
AT5G24670	0.006130952	-0.00583233	0.01472577	0.005351205
AT5G24680	0.004940476	-0.022763226	0.013646959	0.004377637
AT5G24690	0.00281106	-0.012046374	0.008306845	0.002636584
AT5G24710	0.00445122	-0.020322214	0.012304867	0.003862784
AT5G24740	0.006185984	-0.01624131	0.012836643	0.005615022
AT5G24750	0.013917051	0.001143314	0.018933133	0.012076136
AT5G24760	0.011136364	0.00406649	0.020173766	0.012104102
AT5G24770	0.013857143	0.008213043	0.02056933	0.011865602
AT5G24780	0.013169643	0.008583661	0.016069789	0.011339176
AT5G24790	0.004642857	0.004437373	0.008815427	0.00447031
AT5G24800	0.004598214	0.003164632	0.009917355	0.003859412
AT5G24810	0.001935484	-0.005355475	0.011920862	0.002001125
AT5G24820	0.008914286	0.000949874	0.013980716	0.009063521
AT5G24830	0.012755102	-0.015416744	0.019682721	0.011083053
AT5G24840	0.017142857	0.00331759	0.01707989	0.014880952
AT5G24850	0.002605042	-0.009638781	0.012534435	0.002266082
AT5G24860	0.006357143	0.011185294	0.010798898	0.008352102
AT5G24870	0.014539171	0.006448201	0.019467401	0.012955351
AT5G24879	0	NA	NA	0
AT5G24880	0.016593407	0.001733418	0.019283747	0.01478265
AT5G24890	0.004591837	0.009686152	0.008999082	0.004644097
AT5G24900	0.005921659	0.000314284	0.014784206	0.005089512
AT5G24910	0.00235023	-0.002264267	0.009641873	0.001993433
AT5G24920	0.019795918	0.011342657	0.019283747	0.016808712
AT5G24930	0.006607143	-0.005367484	0.01472577	0.006370523
AT5G24940	0.074153439	0.032965226	0.057257894	0.082948627
AT5G24950	0.028029557	-0.020969195	0.050137741	0.036386593
AT5G24960	0.005714286	-0.010047238	0.014398531	0.005271084
AT5G24970	0.000857143	-0.019689956	0.010798898	0.000882115
AT5G24980	0	NA	NA	0
AT5G24990	0.015079365	-0.003858066	0.019283747	0.018298304
AT5G25000	0.02959707	0.01184847	0.051311953	0.058956916
AT5G25010	0.048067227	0.015666307	0.044738292	0.050786316
AT5G25020	0.021071429	-0.006752425	0.025550964	0.022051887
AT5G25030	0.007987013	-0.007129072	0.020055096	0.011439732
AT5G25040	0.020184332	0.019228712	0.020363636	0.023455543
AT5G25050	0.002071429	-0.017384742	0.010606061	0.0018125
AT5G25060	0.002984694	-0.016786316	0.009256198	0.002573918
AT5G25070	0.009253247	-0.023129696	0.021212121	0.008056309
AT5G25080	0.001428571	-0.009765889	0.011570248	0.001242355
AT5G25090	0.003571429	-0.0097836	0.009256198	0.003063725
AT5G25100	0.000384615	-0.021096382	0.007713499	0.000452196
AT5G25110	0.002610837	-0.009334774	0.014141414	0.002396889
AT5G25120	0.01765625	-0.029333173	0.031129477	0.016781629
AT5G25130	0.021623377	-0.01475471	0.030056046	0.022165209
AT5G25140	0.002536946	-0.021381445	0.011998776	0.002494131
AT5G25150	0.001089286	-0.003510964	0.007713499	0.000948383
AT5G25160	0.001173469	0.003893422	0.007713499	0.001015184
AT5G25170	0.005	-0.02369804	0.012534435	0.005355461
AT5G25180	0.007339901	-0.017952231	0.014269972	0.006392522
AT5G25190	0.005142857	0.022154978	0.009641873	0.004120879
AT5G25195	0.015714286	-0.027924983	0.05707989	0.061708861
AT5G25200	0.024707792	-0.03112128	0.046280992	0.028210261
AT5G25210	0.001153846	-0.023649113	0.011570248	0.001657197
AT5G25220	0.004505495	-0.007927628	0.011920862	0.00396365
AT5G25230	0.012041969	-0.014642532	0.021836735	0.01442646
AT5G25240	0.008357143	0.005884381	0.015426997	0.009232955
AT5G25250	0.00747449	-0.001481718	0.013158321	0.006840129
AT5G25260	0.00957672	-0.013375975	0.014085519	0.008463542
AT5G25265	0.004155844	0.019010711	0.007713499	0.003633061
AT5G25270	0.001080139	-0.01078313	0.007713499	0.001231208
AT5G25280	0.007417582	0.017457764	0.011019284	0.006363122
AT5G25290	0.00257764	-0.001316196	0.010284665	0.00217232
AT5G25300	0.023741497	-0.009763252	0.040362812	0.036339025
AT5G25310	0.005867347	-0.01186212	0.014833651	0.004980942
AT5G25320	0.005166667	-0.023214666	0.011955923	0.004529893
AT5G25330	0.010064935	-0.025182231	0.020730028	0.008798819
AT5G25340	0.002738095	0.025181033	0.007713499	0.002292663
AT5G25350	0.000675676	-0.021096382	0.007713499	0.000584268
AT5G25360	0.007692308	-0.026084236	0.030853994	0.008578431
AT5G25370	0.002740525	-0.015192621	0.01043591	0.002385302
AT5G25380	0.002554945	-0.001461287	0.009917355	0.002378234
AT5G25390	0.003636364	-0.022798203	0.010284665	0.003453947
AT5G25400	0.002857143	-0.002619258	0.008815427	0.0025
AT5G25410	0.002987013	-0.017844342	0.015426997	0.004667208
AT5G25415	0.011	0.019155099	0.03648	0.034578755
AT5G25420	0.024718615	0.006482882	0.028777283	0.0305096
AT5G25425	0.003928571	0.001206866	0.010284665	0.004660088
AT5G25430	0.005196429	-0.007307143	0.010869021	0.004510789
AT5G25440	0.008428571	-0.012040215	0.022176309	0.007887701
AT5G25450	0	NA	NA	0.000592818
AT5G25460	0.000454545	-0.021096382	0.007713499	0.000394144
AT5G25470	0.002901786	-0.01795216	0.012341598	0.002669039
AT5G25475	0.003045113	-0.009239663	0.008677686	0.002981449
AT5G25480	0.003857143	0.02074028	0.023140496	0.003662109
AT5G25490	0.001	-0.021096382	0.007713499	0.000852827
AT5G25500	0.006028571	-0.022121015	0.017207035	0.005220705
AT5G25510	0.001690476	-0.016181275	0.008677686	0.001476214
AT5G25520	0.000843091	-0.011537847	0.008815427	0.000751503
AT5G25530	0.002619048	-0.025552383	0.028282828	0.002324879
AT5G25540	5.00E-04	-0.021096382	0.007713499	0.000414299
AT5G25550	0.001043956	-0.007213157	0.007713499	0.000912058
AT5G25560	0.00275	-0.023010931	0.010606061	0.003040541
AT5G25570	0.008928571	-0.023909724	0.020055096	0.010416667
AT5G25580	0.007291667	-0.021035233	0.014973262	0.00630144
AT5G25590	0.00302795	-0.0136488	0.01043591	0.002792096
AT5G25600	0.004914286	-0.013202953	0.017141108	0.005657895
AT5G25610	0.001490683	-0.006657829	0.007713499	0.001272265
AT5G25620	0.002335165	-0.017756599	0.012855831	0.002464431
AT5G25630	0.007162698	0.007890777	0.011570248	0.006539855
AT5G25640	0.021031746	-0.026520843	0.048384673	0.042892157
AT5G25750	0.019285714	0.009047364	0.023140496	0.015625
AT5G25754	0.006	0.004141376	0.013053613	0.005360032
AT5G25755	0	NA	NA	0
AT5G25756	0.011785714	-0.010109193	0.046280992	0.143092105
AT5G25757	0.006238095	0.00352867	0.012672176	0.005906149
AT5G25760	0.007857143	0.006941152	0.013884298	0.007318038
AT5G25770	0.004714286	-0.016939722	0.022038567	0.00476108
AT5G25780	0.003384354	-0.020299537	0.009917355	0.003205128
AT5G25790	0.009238095	-0.011725794	0.018426691	0.008786232
AT5G25800	0.007794118	-0.0204699	0.01908076	0.006803844
AT5G25810	0.006263736	-0.018961125	0.013498623	0.005447248
AT5G25820	0.003571429	-0.010185093	0.010606061	0.003101145
AT5G25830	0.007556391	0.000675934	0.012622089	0.006933986
AT5G25840	0	NA	NA	0
AT5G25850	0.001096939	-0.009691251	0.012855831	0.001446448
AT5G25860	0.003434066	-0.008643704	0.00981718	0.003679519
AT5G25870	0.002285714	-0.020124612	0.008163265	0.001876613
AT5G25880	0.003734694	-0.021418178	0.010713193	0.003236418
AT5G25890	0	NA	NA	0.00049268
AT5G25900	0.007857143	0.006988962	0.013884298	0.006740196
AT5G25910	0.004342857	-0.006648699	0.02454295	0.012924136
AT5G25920	0.011111111	-0.025815664	0.048979592	0.033408919
AT5G25930	0.005833333	-0.021287478	0.013967687	0.005073724
AT5G25940	0.003928571	-0.01415477	0.007713499	0.002963362
AT5G25950	0.006714286	-0.006445663	0.011570248	0.005912842
AT5G25960	0.006190476	-0.013991129	0.016069789	0.007665094
AT5G25970	0.008333333	0.001439441	0.012052342	0.008510524
AT5G25980	0.002623626	0.010322156	0.008900191	0.004188596
AT5G25990	0.02452381	-0.017412729	0.044352617	0.042923851
AT5G25995	0.017460317	-0.028597032	0.044897959	0.07904114
AT5G26000	0.001233766	-0.013229643	0.013498623	0.001140365
AT5G26010	0.001090226	-0.006287609	0.007713499	0.00094401
AT5G26030	0.005357143	-0.020749111	0.013498623	0.004684154
AT5G26040	0.004285714	-0.021151167	0.009770432	0.004215543
AT5G26050	0.00484127	-0.01936244	0.008815427	0.003946687
AT5G26060	0.003650794	0.007013738	0.010284665	0.003091398
AT5G26070	0	NA	NA	0
AT5G26080	0.003214286	0.007477167	0.011570248	0.002906977
AT5G26090	0.00167619	-0.009689628	0.008163265	0.001895285
AT5G26100	0.002928571	-0.004346423	0.010284665	0.005267519
AT5G26110	0.001616541	-0.002047349	0.010284665	0.001973201
AT5G26120	0.018714286	0.025901011	0.01825528	0.016743354
AT5G26130	0.029428571	-0.02811923	0.053030303	0.036370056
AT5G26140	0.048571429	0.03513653	0.054851546	0.075280733
AT5G26150	0.006478405	0.011303058	0.010396455	0.006051728
AT5G26160	0.019107143	0.008287502	0.02650279	0.02122105
AT5G26170	0.006785714	0.002910566	0.015426997	0.005687261
AT5G26180	0.011330891	-0.003563139	0.019387755	0.015097718
AT5G26190	0.007965368	-0.003549421	0.01499847	0.006890354
AT5G26200	0.014464286	0.014661986	0.01594123	0.012335526
AT5G26210	0.006761905	-0.00415428	0.011570248	0.006388346
AT5G26220	0.002747253	-0.006809608	0.009641873	0.002400154
AT5G26230	0.014714286	-0.004148204	0.020247934	0.013423859
AT5G26240	0.008525836	0.008839019	0.012235205	0.007369168
AT5G26250	0.007	-0.012939474	0.014209076	0.006438648
AT5G26260	0.011496599	0.012357583	0.014325069	0.010446259
AT5G26270	0.003703704	NA	0.016666667	0.00333667
AT5G26280	0.080879121	0.038901624	0.062029385	0.091638915
AT5G26290	0.004392857	-0.019031038	0.012855831	0.007211538
AT5G26300	0.010745342	-0.005333189	0.016455464	0.010297619
AT5G26310	0.011071429	-0.016996693	0.019283747	0.009897994
AT5G26320	0.030986395	-0.032943961	0.062190083	0.037831072
AT5G26330	0.001688312	-0.011840899	0.007713499	0.001440603
AT5G26340	0.008341014	0.003244469	0.014141414	0.007155281
AT5G26360	0.001926407	-0.01934083	0.009256198	0.001667416
AT5G26570	0.001267606	-0.01122315	0.00981718	0.001096491
AT5G26580	0.027653061	0.013235198	0.034710744	0.037252566
AT5G26594	0.006875	0.008692555	0.015426997	0.0078125
AT5G26600	0.005408163	0.023258685	0.011998776	0.004668781
AT5G26610	0.001626984	-0.00304819	0.007713499	0.001414183
AT5G26617	0.002197802	-0.006011665	0.010884354	0.007970052
AT5G26620	0.001111111	-0.026201845	0.015426997	0.001953125
AT5G26622	0.002184874	-0.002215197	0.007713499	0.001829955
AT5G26630	0.003461538	0.001206343	0.009256198	0.002996575
AT5G26640	0.001666667	-0.021096382	0.007713499	0.006076389
AT5G26650	0.004577922	-0.011343543	0.009493537	0.004505368
AT5G26660	0.002482993	0.007595615	0.007713499	0.002154155
AT5G26667	0.003681319	-0.005688374	0.010798898	0.004823481
AT5G26670	0.001085714	-0.007213157	0.007713499	0.000949241
AT5G26673	0.002142857	-0.023649113	0.011570248	0.002278646
AT5G26680	0.001984127	0.028636855	0.019283747	0.003842213
AT5G26690	0.000833333	-0.021096382	0.007713499	0.000634058
AT5G26692	0.005178571	-0.008628402	0.023140496	0.005462398
AT5G26700	0.006373626	-0.005278356	0.016969697	0.005646417
AT5G26710	0.000548173	-0.01415477	0.007713499	0.000478316
AT5G26717	0.00125	-0.021096382	0.007713499	0.003556911
AT5G26720	0.004464286	-0.004287445	0.023140496	0.003858025
AT5G26730	0.001830357	-0.00304819	0.007713499	0.002079951
AT5G26731	0.000833333	-0.021096382	0.007713499	0.000729167
AT5G26740	2.00E-04	-0.021096382	0.007713499	0.00017238
AT5G26742	0.000827922	-0.003325855	0.007713499	0.000709279
AT5G26749	0.001	-0.021096382	0.007713499	0.00098536
AT5G26751	0.000625	-0.023649113	0.011570248	0.000538793
AT5G26760	0.003198052	-0.012797086	0.009856137	0.002788157
AT5G26770	0.003979592	-0.021849496	0.011219634	0.003844246
AT5G26780	0.0046875	-0.023531262	0.011570248	0.004222973
AT5G26790	0.0025	-0.026201845	0.015426997	0.002209596
AT5G26805	0.004444444	0.002199455	0.010204082	0.003639672
AT5G26810	0.003392857	-0.008964989	0.009641873	0.003826531
AT5G26820	0.01455102	-0.000215432	0.017288876	0.012780112
AT5G26830	0.004914966	0.015041808	0.010606061	0.004446701
AT5G26840	0.031238095	0.006652403	0.029387755	0.037872841
AT5G26850	0.009758242	0.004502693	0.015041322	0.009897951
AT5G26860	0.006767554	-0.005140215	0.015426997	0.006085193
AT5G26865	0.030164835	-0.002930169	0.044566881	0.049094945
AT5G26880	0.00152381	-0.020124612	0.008163265	0.001546073
AT5G26890	0.022	-0.01203109	0.026225895	0.019097222
AT5G26900	0.003406593	-0.009735136	0.010798898	0.003193088
AT5G26910	0.000882353	-0.022555086	0.009917355	0.000768443
AT5G26920	0.008961039	0.012049772	0.012341598	0.008202403
AT5G26930	0.000714286	-0.021096382	0.007713499	0.000701122
AT5G26940	0.003609023	0.007502004	0.008815427	0.003476246
AT5G26950	0.016302521	-0.012309797	0.032396694	0.037312158
AT5G26955	0.063769841	0.030214479	0.054508724	0.176489094
AT5G26960	0.008482143	-0.003929287	0.016613689	0.007850242
AT5G26970	0.001333333	-0.016329932	0.0096	0.00172043
AT5G26980	0.012928571	0.000199039	0.021360458	0.012351651
AT5G26990	0.00744898	0.003838392	0.01322314	0.007578904
AT5G27000	0.001973366	-0.01443684	0.008570554	0.001718539
AT5G27010	0.001212938	-0.011120371	0.009641873	0.001822748
AT5G27020	0.006904762	0.009384914	0.010798898	0.005934343
AT5G27030	0.002153361	-0.004844554	0.010284665	0.001925534
AT5G27050	0.041978022	0.01375065	0.050566269	0.078081476
AT5G27060	0.005426065	-0.006224682	0.013943632	0.004884178
AT5G27065	0.007005013	-0.026700652	0.027347859	0.057892628
AT5G27070	0.01894958	0.017508172	0.026225895	0.038507514
AT5G27080	0.036921182	-0.00839807	0.060606061	0.054966518
AT5G27090	0.01592437	-0.005645567	0.030853994	0.046482975
AT5G27100	0.152545455	0.042639583	0.109131721	0.146225058
AT5G27110	0.032839721	0.033544735	0.024129406	0.029423309
AT5G27120	0.005	0.007023028	0.00915978	0.004537241
AT5G27130	0.009404762	-0.015043431	0.015426997	0.008284396
AT5G27140	0.00468254	-0.018355176	0.014141414	0.007464575
AT5G27150	0.0003125	-0.021096382	0.007713499	0.000270563
AT5G27170	0.004666667	-0.005733571	0.0144	0.003589744
AT5G27200	0.003125	-0.022372748	0.009641873	0.002604167
AT5G27210	0.001176471	-0.022798203	0.010284665	0.000978747
AT5G27220	0.001989796	-0.008658565	0.008999082	0.001802351
AT5G27230	0.013759398	0.007645749	0.016367668	0.012077614
AT5G27238	0.006071429	-0.02201708	0.013884298	0.005208333
AT5G27240	0.002954545	0.000739595	0.009182736	0.002618554
AT5G27247	0.006666667	NA	0.013333333	0.003023432
AT5G27260	0.007301587	0.010351185	0.014285714	0.007955725
AT5G27270	0.012626728	0.017855252	0.017922541	0.010998715
AT5G27280	0.006071429	0.005377988	0.009917355	0.004988263
AT5G27290	0.010178571	-0.023637131	0.030853994	0.009200671
AT5G27300	0.002985348	-0.024025556	0.016969697	0.013162145
AT5G27310	0.01673913	-0.004779242	0.023594231	0.020220588
AT5G27320	0.001785714	-0.013232211	0.009256198	0.001509662
AT5G27330	0.00457529	-0.019449017	0.011386593	0.004040806
AT5G27340	0.006428571	-0.025523823	0.019834711	0.009691456
AT5G27350	0.012635468	-0.014742147	0.052451791	0.011713193
AT5G27360	0.031138393	-0.031582462	0.052398594	0.032302113
AT5G27370	0.003246753	-0.012542534	0.011570248	0.003851997
AT5G27380	0.005290179	0.013914678	0.016284053	0.006073241
AT5G27390	0.001071429	-0.01415477	0.007713499	0.001420455
AT5G27395	0.003809524	-0.020521862	0.012534435	0.003416932
AT5G27400	0.001525974	-0.016564185	0.009256198	0.001323198
AT5G27410	0.000778061	-0.017859098	0.008815427	0.00067959
AT5G27420	0.011201299	-3.27E-05	0.01594123	0.00973916
AT5G27430	0.004071429	-0.013229643	0.013498623	0.003534226
AT5G27440	0.012967033	-0.028222634	0.050909091	0.014546351
AT5G27450	0.004090909	-0.023172555	0.011570248	0.003463061
AT5G27460	0.001674877	-0.020091792	0.009917355	0.001439702
AT5G27470	0.00037037	-0.021096382	0.007713499	0.00048396
AT5G27490	0.001919643	-0.012211118	0.007713499	0.001582744
AT5G27493	0.041470588	0.033109964	0.050909091	0.152691832
AT5G27495	0.00125	-0.021096382	0.007713499	0.001800412
AT5G27510	0.001865079	-0.016468641	0.007713499	0.001890283
AT5G27520	0.005194805	0.030630709	0.009641873	0.005175983
AT5G27530	0.009550265	0.00850377	0.023140496	0.012218291
AT5G27540	0.000384615	-0.021096382	0.007713499	0.000337057
AT5G27550	0.001273292	-0.018572159	0.007713499	0.0011151
AT5G27560	0.00475	-0.024369017	0.024426079	0.004697086
AT5G27570	0.033622449	-0.022882963	0.064646465	0.041019477
AT5G27580	0.006978022	-0.013539339	0.013498623	0.00591468
AT5G27600	0.004013605	-0.016026051	0.011570248	0.003506895
AT5G27606	0.003555556	0.004100579	0.010218978	0.009009009
